char01,char02,char03,char04,char05,char06,char07,char08,Valid
a,q,w,i,x,j,y, ,invalid
b,r,i,g,a,d,e,s,valid
i,g,s,g, , , , ,invalid
l,p,q,h,b,u, , ,invalid
o,x,t, , , , , ,invalid
t,a,v,e,r,n,s, ,valid
t,u,n,v, , , , ,invalid
m,a,s,h,u,p,s, ,valid
f,a,n,f,a,r,e,s,valid
f,d,t,x,m,w,s, ,invalid
h,u,n,g,r,i,e,r,valid
l,e,m,m,i,n,g, ,valid
k,u,w,o,k,w, , ,invalid
e,l,e,v,a,t,e,s,valid
x,l,q,j,s,e, , ,invalid
u,p,m,a,r,k,e,t,valid
g,f,m,k, , , , ,invalid
e,x,h,a,l,e, , ,valid
n,d,y,n,y,j,d, ,invalid
e,n,n,o,b,l,e, ,valid
a,t,y,h,e, , , ,invalid
w,y,t,k,w,g, , ,invalid
f,l,u,t,i,s,t,s,valid
q,q,y,a,c,t,q, ,invalid
n,i,p,p,l,e, , ,valid
b,y,e,l,a,w, , ,valid
w,n,k,u,r,g,l, ,invalid
o,k,u, , , , , ,valid
s,a,m,u,r,a,i, ,valid
r,e,s,u,l,t, , ,valid
g,a,m,b,i,t, , ,valid
l,d,i,t,o, , , ,invalid
n,e,e,j,c,q,v, ,invalid
n,i,t,r,a,t,e,d,valid
a,c,k,i,d,s,q, ,invalid
p,a,r,l,o,r,s, ,valid
g,l,a,z,e, , , ,valid
c,p,q,d,d, , , ,invalid
a,l,j,o,v, , , ,invalid
r,j,r,p, , , , ,invalid
e,l,h, , , , , ,invalid
s,i,g, , , , , ,invalid
x,a,u, , , , , ,invalid
y,a,t, , , , , ,invalid
h,o,n,e,y,d,e,w,valid
p,a,c, , , , , ,invalid
t,k,k,s, , , , ,invalid
o,h,p,s,v,g, , ,invalid
y,f,c,r,e,q, , ,invalid
g,o,a,j,k, , , ,invalid
t,e,m,p,t, , , ,valid
e,c,j, , , , , ,invalid
v,q,e,y,q,t,r, ,invalid
c,o,m,a,t,o,s,e,valid
v,p,v,w,t, , , ,invalid
b,p,f,y,l,r,i, ,invalid
b,e,l,a,y,i,n,g,valid
o,k,p,a,l,h,q, ,invalid
d,h,j, , , , , ,invalid
m,t,v,e,b,j, , ,invalid
b,u,n,k, , , , ,valid
v,h,x,v,x, , , ,invalid
t,b,s,j,k,e, , ,invalid
q,d,l,a,p, , , ,invalid
f,i,z,z,l,e,s, ,valid
t,g,h,l,j,o, , ,invalid
v,q,b,q,u,l,n, ,invalid
c,o,n,s,u,m,e, ,valid
u,p,r,a,i,s,e, ,valid
s,i,n,e,w,y, , ,valid
u,r,b,a,n,i,z,e,valid
c,o,m,m,e,n,t,s,valid
q,v,e,t,w,k,p, ,invalid
q,v,f,h,q, , , ,invalid
r,q,r,t,d, , , ,invalid
b,a,t,h,r,o,o,m,valid
o,t,o,k,o, , , ,valid
s,h,a,r,k,i,n,g,valid
a,c,o,l, , , , ,invalid
b,e,g,e,t,s, , ,valid
p,s,i,h, , , , ,invalid
n,q,y,v,h,c, , ,invalid
t,a,p,e,s, , , ,valid
l,c,w,o, , , , ,invalid
b,u,r,n,i,s,h, ,valid
t,r,a,y, , , , ,valid
k,p,y,k,b,i,s, ,invalid
t,t,x,p,w,j, , ,invalid
h,r,p,r,s,i,h, ,invalid
w,i,a,i,k,x,j, ,invalid
e,y,e,s, , , , ,valid
k,q,y,l,u, , , ,invalid
q,v,k,a, , , , ,invalid
b,r,o,c,a,d,e,d,valid
p,l,j,e, , , , ,invalid
a,c,o, , , , , ,invalid
n,p,y,b,k,u, , ,invalid
f,i,b,r,o,i,d, ,valid
q,c,n,m,q,x,e, ,invalid
x,t,r, , , , , ,invalid
b,t,k,e,e,q,c, ,invalid
t,j,f,c,s,v,x, ,invalid
f,i,n,i,t,e,l,y,valid
b,r,v,o, , , , ,invalid
a,o,t,v, , , , ,invalid
s,t,y,m,i,e, , ,valid
p,r,o,p,e,r, , ,valid
m,s,p, , , , , ,invalid
w,a,s,h,e,r, , ,valid
n,k,c,a,s, , , ,invalid
b,q,s,u,l, , , ,invalid
f,l,u,t,t,e,r,y,valid
o,p,n, , , , , ,invalid
t,w,g,b,i,k,a, ,invalid
d,t,p,x,o, , , ,invalid
m,i,n,x, , , , ,valid
e,q,u,a,t,e,s, ,valid
h,g,n,b,w,r,c, ,invalid
d,q,f,y,q, , , ,invalid
j,r,m,m,o, , , ,invalid
m,t,o, , , , , ,invalid
j,d,a,l, , , , ,invalid
d,e,b,r,i,s, , ,valid
l,d,n,x,d,g,y, ,invalid
u,w,w,m, , , , ,invalid
o,i,o,l, , , , ,invalid
p,j,o,g,t,n,l, ,invalid
m,o,w,e, , , , ,invalid
q,g,f,t,s,w, , ,invalid
r,a,u,l,r, , , ,invalid
r,i,f,x,j,f, , ,invalid
r,i,s,k,i,e,r, ,valid
f,j,a,w,x,j, , ,invalid
c,o,n,f,o,u,n,d,valid
s,e,g,m,e,n,t,s,valid
m,t,n,l,o,i,n, ,invalid
q,o,o, , , , , ,invalid
g,a,r,l,i,c, , ,valid
i,s,y,f, , , , ,invalid
p,a,r,k,a, , , ,valid
k,p,r,m,c,l,r, ,invalid
b,o,j, , , , , ,invalid
a,a,h,l,j,x,j, ,invalid
c,a,t,e,g,o,r,y,valid
z,u,c,c,h,i,n,i,valid
j,i,t,n,e,y, , ,valid
r,o,a,r,i,n,g, ,valid
g,e,e,k,i,e,s,t,valid
p,i,n,v,b,n,j, ,invalid
r,h,j,b,n,g,c, ,invalid
i,s,g,g,p,m, , ,invalid
c,s,v,y, , , , ,invalid
l,n,b, , , , , ,invalid
i,q,j,s, , , , ,invalid
f,u,f, , , , , ,invalid
c,s,l,l,i,q, , ,invalid
g,r,u,m,b,l,e,d,valid
f,o,r,e,w,a,r,n,valid
b,w,w,f,h, , , ,invalid
g,a,u,c,h,o,s, ,valid
l,e,t,t,u,c,e,s,valid
h,y,v,x,t, , , ,invalid
w,a,i,v,e,s, , ,valid
n,y,s,e, , , , ,invalid
k,y,o,w,m,v, , ,invalid
b,u,d, , , , , ,valid
k,j,p,q,c,a,x, ,invalid
h,o,w,n, , , , ,invalid
s,u,m,m,a,r,y, ,valid
v,b,w,m,r, , , ,invalid
w,m,m,w,l,q,t, ,invalid
g,r,a,d,e, , , ,valid
r,u,g,e,r,f,b, ,invalid
c,l,e,a,r,s, , ,valid
m,v,o,l, , , , ,invalid
x,o,f,s,x,t,j, ,invalid
e,n,v,t,d, , , ,invalid
c,j,y,x,v,d, , ,invalid
a,v,q,e,n,j, , ,invalid
q,s,y,b,n,m, , ,invalid
k,m,o, , , , , ,invalid
o,f,s, , , , , ,invalid
p,i,d,h,d, , , ,invalid
i,x,m,i,f,o,g, ,invalid
c,r,u,c,i,f,i,x,valid
o,w,o, , , , , ,invalid
h,e,a,d,y, , , ,valid
s,t,a,r,e, , , ,valid
o,e,x,i, , , , ,invalid
a,l,m,u, , , , ,invalid
s,c,a,n,n,e,r, ,valid
p,u,r,p,o,s,e, ,valid
y,f,l, , , , , ,invalid
f,a,l,u,l, , , ,invalid
e,r,f,l,n, , , ,invalid
a,d,y,l,a,f,i, ,invalid
k,e,r,n,e,l,s, ,valid
r,k,l,c,d,e, , ,invalid
i,b,y,f,u, , , ,invalid
l,u,n,g,e, , , ,valid
w,r,o,n,g,l,y, ,valid
t,a,r,p,o,n, , ,valid
x,o,g,q, , , , ,invalid
w,h,o,p,p,i,n,g,valid
l,x,m,k,k,r, , ,invalid
h,a,z,a,r,d,s, ,valid
v,i,t,r,e,o,u,s,valid
c,a,l,m,e,d, , ,valid
d,e,p,l,o,y,s, ,valid
w,a,v,y, , , , ,valid
a,l,i,n,e,s, , ,valid
y,h,u, , , , , ,invalid
s,c,r,a,w,l, , ,valid
e,x,e,c, , , , ,valid
h,o,r,n,s, , , ,valid
o,o,n, , , , , ,invalid
b,a,g,s, , , , ,valid
s,w,a,r,m,s, , ,valid
e,u,y,c,s,w, , ,invalid
e,w,y,b,f,y,n, ,invalid
b,w,i,t,j, , , ,invalid
c,h,a,s,t,i,s,e,valid
r,n,s,g,u,y,i, ,invalid
c,l,u,n,g, , , ,valid
u,h,g,s, , , , ,invalid
r,o,b,o,t, , , ,valid
g,a,c,j,j,s, , ,invalid
d,a,w,d,l,e, , ,valid
u,s,c, , , , , ,invalid
j,c,k,e,e,t, , ,invalid
c,r,o,c,h,e,t,s,valid
b,q,e, , , , , ,invalid
p,m,y,i,l,p, , ,invalid
f,i,r,i,n,g, , ,valid
t,d,n,l,c,v,v, ,invalid
o,v,e,r,s,e,e,r,valid
t,e,n,s,i,o,n,s,valid
e,p,x,j,n,e,n, ,invalid
q,c,x, , , , , ,invalid
e,m,o,y,e,w,c, ,invalid
c,s,j, , , , , ,invalid
m,n,s,l,x,s,w, ,invalid
d,d,q, , , , , ,invalid
j,m,w,r,k,a, , ,invalid
h,j,i,p, , , , ,invalid
k,c,q,t, , , , ,invalid
q,u,i,t,s, , , ,valid
m,i,n,c,i,n,g, ,valid
i,s,u,m, , , , ,invalid
p,d,k,n,t,s, , ,invalid
a,r,c,h,i,v,e,d,valid
v,f,v, , , , , ,invalid
a,q,q,e,n,u,a, ,invalid
a,m,c, , , , , ,invalid
e,u,f,q,n,o, , ,invalid
l,o,u,s,i,e,r, ,valid
l,w,v,s,b,a,u, ,invalid
w,o,o,d,s,i,e,r,valid
l,f,d,i, , , , ,invalid
y,r,h, , , , , ,invalid
p,k,l,o,w,p, , ,invalid
c,m,d,c,e, , , ,invalid
a,h,n, , , , , ,invalid
h,e,e,d,e,d, , ,valid
n,x,w,v,n,g, , ,invalid
j,i,i,m,m,t,i, ,invalid
c,i,r,c,u,s, , ,valid
c,h,a,t,t,i,n,g,valid
t,h,e,a,t,r,e,s,valid
d,i,a,l,i,n,g, ,valid
t,h,q,h,s,b,t, ,invalid
f,l,a,s,k, , , ,valid
w,h,i,s,p,e,r,s,valid
e,n,d,e,m,i,c, ,valid
g,a,d,g,e,t,s, ,valid
c,i,h,m,j,c, , ,invalid
c,a,d,g,e,r, , ,valid
e,i,n,j,y, , , ,invalid
r,n,i,x,b,h,g, ,invalid
f,u,n,d, , , , ,invalid
c,h,o,r,u,s,e,s,valid
t,e,g,a,m,i, , ,valid
r,k,c,m,u,l,n, ,invalid
m,o,e,o, , , , ,invalid
a,t,t,i,r,i,n,g,valid
q,f,t,n,r,b,w, ,invalid
p,i,z,a,z,z, , ,valid
k,d,q, , , , , ,invalid
r,e,c,e,d,e,d, ,valid
p,o,b,d,l, , , ,invalid
b,g,h,i,i,o,i, ,invalid
u,m,m,a,m,v,n, ,invalid
f,a,u,n,a,s, , ,valid
r,i,c,k, , , , ,valid
q,n,c,i, , , , ,invalid
g,u,s,j, , , , ,invalid
d,k,g,m,s,s, , ,invalid
b,m,e,k,h, , , ,invalid
e,h,v,g,j, , , ,invalid
w,a,y,f,a,r,e,r,valid
v,x,e, , , , , ,invalid
p,r,o,v,e,r,b,s,valid
x,a,b,p,g,n,n, ,invalid
a,e,r,x,k, , , ,invalid
g,a,u,d,q,s, , ,invalid
f,r,o,w,z,y, , ,valid
f,g,s, , , , , ,invalid
e,v,t,d, , , , ,invalid
j,t,y,a,t,l, , ,invalid
g,v,h,d,n,m,k, ,invalid
l,i,r,a,s, , , ,valid
o,p,d,v,n,a, , ,invalid
h,a,b,i,t, , , ,valid
c,e,s,s,i,o,n,s,valid
t,r,o,l,l,o,p,s,valid
r,o,i,l, , , , ,invalid
j,r,u,j,h,f, , ,invalid
m,u,l,j,j, , , ,invalid
p,v,n,q,c,m,h, ,invalid
b,p,y,k,v, , , ,invalid
d,e,v,o,i,d, , ,valid
r,e,f,u,e,l, , ,valid
v,f,n,h,m, , , ,invalid
m,o,p,r, , , , ,invalid
j,h,o,m,c,y, , ,invalid
s,l,o,s,x,e, , ,invalid
v,l,v,y, , , , ,invalid
q,o,k, , , , , ,invalid
i,c,f,j, , , , ,invalid
j,q,p,d, , , , ,invalid
d,d,l,q,i,h, , ,invalid
n,o,t,a,r,i,z,e,valid
p,a,c,i,f,i,s,t,valid
s,k,i,d, , , , ,valid
w,k,i,j, , , , ,invalid
s,c,r,a,w,l,s, ,valid
t,u,t,o,r, , , ,valid
u,f,e,v,n, , , ,invalid
m,o,y,i,b,s,h, ,invalid
q,g,j,w,x,l,k, ,invalid
l,e,u,k,e,m,i,a,valid
b,y,f, , , , , ,invalid
g,u,s,h,y, , , ,valid
w,e,s,u, , , , ,invalid
p,r,i,n,t,e,d, ,valid
p,f,f,m,v,x, , ,invalid
o,w,n,e,r, , , ,valid
r,t,h,w,l,p,d, ,invalid
u,n,r,l, , , , ,invalid
w,p,f,a,r, , , ,invalid
x,n,r,k,j,e, , ,invalid
f,i,n,c,h,e,s, ,valid
a,b,n,d, , , , ,invalid
t,w,e,e,t,s, , ,valid
y,v,x,s, , , , ,invalid
t,n,f,x, , , , ,invalid
w,y,g,b,b, , , ,invalid
a,f,p,f,n,m,h, ,invalid
t,i,d,i,e,d, , ,valid
n,e,m,e,s,i,s, ,valid
i,s,i,r,m,y,b, ,invalid
h,o,c,k, , , , ,valid
y,l,d,a,k,r,a, ,invalid
s,i,e,g,e,s, , ,valid
b,u,t,t,e,r, , ,valid
f,d,n,r,u,a, , ,invalid
e,l,c, , , , , ,invalid
o,v,n,f,b,w, , ,invalid
x,m,n, , , , , ,invalid
w,b,x,q,j,y, , ,invalid
n,j,p,d,r, , , ,invalid
k,i,x,f,x,i, , ,invalid
l,u,g, , , , , ,invalid
m,o,t,t,o,e,s, ,valid
w,i,g,g,l,e,r, ,valid
s,i,v,q,v,h,d, ,invalid
i,t,l, , , , , ,invalid
f,f,w,h,r, , , ,invalid
r,k,l,f,y, , , ,invalid
l,e,n,t, , , , ,invalid
y,p,d, , , , , ,invalid
r,e,g,a,r,d, , ,valid
o,g,e, , , , , ,invalid
h,a,p,p,e,n,s, ,valid
x,d,k,x, , , , ,invalid
r,i,n,k, , , , ,valid
f,i,s,c,a,l,l,y,valid
o,q,r,v,f,x,j, ,invalid
n,w,s,o,d, , , ,invalid
x,n,n,t,c, , , ,invalid
m,a,u,l,i,n,g, ,valid
r,p,c, , , , , ,invalid
i,t,e,m,i,z,e,s,valid
p,e,b,b,l,e,d, ,valid
d,g,o,i, , , , ,invalid
o,l,d,e,r, , , ,valid
c,t,e, , , , , ,invalid
t,p,i, , , , , ,invalid
x,d,x,c, , , , ,invalid
f,u,n,n,y, , , ,valid
a,w,a,k,e,d, , ,valid
i,y,o, , , , , ,invalid
a,c,t,u,a,t,e,s,valid
v,w,x,l,v,x,k, ,invalid
x,y,y,o,u,x, , ,invalid
c,s,y,y, , , , ,invalid
a,q,u,a,s, , , ,valid
v,e,i, , , , , ,invalid
d,u,e, , , , , ,invalid
l,j,b,f, , , , ,invalid
s,t,a,t,i,c, , ,valid
q,k,x,r,h,m, , ,invalid
p,a,p,a,y,a, , ,valid
j,g,u, , , , , ,invalid
y,o,u,f,u,k,u, ,valid
y,c,v,r,a, , , ,invalid
j,y,d,r,i, , , ,invalid
e,a,t,a,b,l,e,s,valid
s,r,n, , , , , ,invalid
d,i,m,p,l,i,n,g,valid
h,i,f,u, , , , ,valid
k,m,f,f,x,w, , ,invalid
c,u,r,v,y, , , ,valid
v,y,r,o,d,v, , ,invalid
l,y,f, , , , , ,invalid
o,b,y,u, , , , ,invalid
s,e,a,w,a,r,d,s,valid
c,o,r,n,e,a, , ,valid
v,m,u, , , , , ,invalid
g,o,t,t,e,n, , ,valid
l,u,p,i,n, , , ,valid
m,l,k,p,t,d, , ,invalid
j,q,k,q,v,u,d, ,invalid
l,p,w,u, , , , ,invalid
f,l,c,v,w,v,f, ,invalid
q,n,l,m,y,e,o, ,invalid
a,b,h,o,r,r,e,d,valid
g,a,o,g,j, , , ,invalid
b,o,g,d,r, , , ,invalid
r,r,m,w, , , , ,invalid
w,e,p,n,l, , , ,invalid
j,y,e,g,p,s, , ,invalid
g,r,a,b, , , , ,valid
u,d,b,q,a,o,m, ,invalid
p,a,c,i,f,i,c, ,valid
a,g,o,m,t, , , ,invalid
m,e,a,t,s, , , ,valid
g,l,o,a,m,i,n,g,valid
b,e,h,a,v,e, , ,valid
a,p,b,b, , , , ,invalid
i,l,c,f,d,u, , ,invalid
c,k,l,s,l,l, , ,invalid
n,w,k,j, , , , ,invalid
m,t,q,i,h,d, , ,invalid
p,t,g,m, , , , ,invalid
v,j,q,x,s,q, , ,invalid
b,e,v,g, , , , ,invalid
r,r,u,b,c, , , ,invalid
t,t,l,r,c, , , ,invalid
t,e,d,i,o,u,s, ,valid
d,e,r,m,i,s, , ,valid
l,c,a,g, , , , ,invalid
v,x,m,l,l,j,b, ,invalid
t,i,n,g,e, , , ,valid
q,u,t,l,r,e,a, ,invalid
h,n,q,o,m,u,y, ,invalid
f,u,n,e,d, , , ,invalid
n,u,s,f,q, , , ,invalid
r,a,v,i,n,g, , ,valid
i,w,u,q, , , , ,invalid
d,t,q,d,t,e,u, ,invalid
p,y,e,l,n,e, , ,invalid
x,d,w, , , , , ,invalid
r,q,x,k,m,h,f, ,invalid
b,r,o,w,n,e,s,t,valid
j,f,s, , , , , ,invalid
f,l,w,a,b, , , ,invalid
e,g,q,k,v,i,b, ,invalid
m,w,i,t, , , , ,invalid
e,d,j,k,j,d,g, ,invalid
p,t,s,y,y, , , ,invalid
d,g,m, , , , , ,invalid
x,y,f,v,s, , , ,invalid
c,q,p,s,n,n, , ,invalid
q,n,m,i,i,p,l, ,invalid
j,j,b,l,r,m,b, ,invalid
s,u,b,u,r,b,a,n,valid
p,g,v, , , , , ,invalid
m,a,g,n,i,f,y, ,valid
w,p,y,j,e,p,f, ,invalid
v,l,w,o,v,k, , ,invalid
k,i,w,i, , , , ,valid
n,e,w,s,m,e,n, ,valid
p,p,s,a, , , , ,invalid
u,i,j,b, , , , ,invalid
k,u,g,b, , , , ,invalid
d,j,i, , , , , ,invalid
y,j,e,v,q,v, , ,invalid
s,j,u,x,e, , , ,invalid
f,i,q, , , , , ,invalid
e,f,a,q,n,h, , ,invalid
x,w,u,l,i,g,x, ,invalid
b,b,q, , , , , ,invalid
q,e,n,c, , , , ,invalid
q,j,r,p, , , , ,invalid
b,e,n,c,h,i,n,g,valid
n,s,r,h,p, , , ,invalid
h,l,e,l,l,o,q, ,invalid
p,f,s,k,m,b,m, ,invalid
d,e,a,r,s, , , ,valid
h,q,q,t, , , , ,invalid
s,a,g, , , , , ,invalid
s,b,h,m,x,x,e, ,invalid
t,o,n,s,i,l, , ,valid
t,o,r,c,h,e,s, ,valid
h,j,a,f, , , , ,invalid
k,s,y,q,f,b,u, ,invalid
b,e,d,s,t,e,a,d,valid
x,e,c,o,k, , , ,invalid
w,e,d, , , , , ,valid
o,f,l, , , , , ,invalid
r,u,x, , , , , ,invalid
f,r,o,n,d,s, , ,valid
e,i,g,o, , , , ,valid
c,p,x,b, , , , ,invalid
i,n,n,u,v, , , ,invalid
t,r,a,m,p,i,n,g,valid
s,t,a,m,b,m,k, ,invalid
v,v,b,c,m,j,t, ,invalid
f,l,i,g,h,t,y, ,valid
p,r,o,p,h,e,s,y,valid
x,d,u,p,o, , , ,invalid
b,m,i,j,r,d,q, ,invalid
j,f,m,k,n, , , ,invalid
j,o,g,s, , , , ,valid
k,o,u,j,o,u, , ,valid
q,c,r,j,t,e,v, ,invalid
n,k,s,y,i,g, , ,invalid
w,a,f,a,f,m,p, ,invalid
q,q,g,p,m, , , ,invalid
e,s,s,a,y, , , ,invalid
a,j,l,q,m, , , ,invalid
e,d,n,i,t, , , ,invalid
i,o,k,l,c,s,o, ,invalid
v,d,q,s, , , , ,invalid
i,f,u,f,q,a, , ,invalid
d,i,s,o,b,e,y,s,valid
l,h,l,v, , , , ,invalid
d,o,w,d,i,e,r, ,valid
c,a,v,i,l,e,d, ,valid
e,n,r,a,g,i,n,g,valid
c,h,e,e,r,y, , ,valid
w,c,q,w,w, , , ,invalid
p,t,q,b,x, , , ,invalid
w,a,i,v,e,d, , ,valid
g,g,a,p,c,k,o, ,invalid
h,r,h, , , , , ,invalid
s,h,u,s,h, , , ,valid
s,a,n,d,e,d, , ,valid
v,v,h,o, , , , ,invalid
l,o,a,m,y, , , ,valid
h,o,m,e,d, , , ,valid
p,i,t,t,t, , , ,invalid
s,h,g,r, , , , ,invalid
c,h,u,r,l,s, , ,valid
p,r,e,d,a,t,o,r,valid
p,w,y,x,x, , , ,invalid
d,b,l,b,x, , , ,invalid
t,e,m,p,e,s,t,s,valid
w,i,t,h,d,r,a,w,valid
s,h,i,m,m,e,d, ,valid
t,e,c,h,s, , , ,valid
h,h,w,n, , , , ,invalid
y,n,o,d, , , , ,invalid
d,i,r,a, , , , ,invalid
b,h,t,b,i,m,o, ,invalid
h,u,m,i,d,o,r, ,valid
b,y,a,c,t,h, , ,invalid
b,o,t,a,n,y, , ,valid
r,e,t,a,i,n,e,r,valid
l,k,p,w,c,t,o, ,invalid
t,c,j,a, , , , ,invalid
b,y,o,t,n, , , ,invalid
i,j,w,h, , , , ,invalid
y,u,a, , , , , ,invalid
e,v,f,e,m, , , ,invalid
c,h,i,p,m,u,n,k,valid
a,b,j,u,r,e,s, ,valid
l,u,v,v,d,e,b, ,invalid
p,m,c,c,h,c, , ,invalid
q,k,m,x,k, , , ,invalid
i,k,m,n,q, , , ,invalid
i,q,e,j,a,f, , ,invalid
x,v,s,h, , , , ,invalid
g,a,h,v,k,h, , ,invalid
y,l,b,c, , , , ,invalid
z,i,n,c,s, , , ,valid
g,c,g,q,w, , , ,invalid
q,v,i,f,o, , , ,invalid
j,f,n,r,r,g,t, ,invalid
s,l,i,g,h,t,s, ,valid
u,s,e,l,e,s,s, ,valid
b,u,w,q,b, , , ,invalid
f,o,o,t,h,i,l,l,valid
c,a,r,b,i,d,e, ,valid
f,c,p, , , , , ,invalid
e,g,e,n, , , , ,invalid
h,j,t,l, , , , ,invalid
e,j,m,s,t,u,g, ,invalid
a,n,c,i,e,n,t,s,valid
k,i,n,d,l,e,s, ,valid
a,l,s,j,w,o, , ,invalid
b,m,k, , , , , ,invalid
i,n,t,r,u,d,e,r,valid
v,g,q,k,e,q, , ,invalid
f,n,y,d, , , , ,invalid
r,b,t,m,l,m, , ,invalid
g,u,v, , , , , ,invalid
v,g,d,r,n,u, , ,invalid
o,v,e,r,p,a,y, ,valid
f,k,k,a,f, , , ,invalid
s,k,v,b,f, , , ,invalid
t,e,c,e,w, , , ,invalid
u,t,t,e,r, , , ,valid
o,i,l,s,k,i,n, ,valid
d,o,f,f,s, , , ,valid
u,t,o,c, , , , ,invalid
k,l,d, , , , , ,invalid
b,d,b, , , , , ,invalid
f,g,u, , , , , ,invalid
m,a,d,e, , , , ,valid
v,u,p, , , , , ,invalid
s,i,g,m,a, , , ,valid
t,p,t,u,i,w,e, ,invalid
m,u,g,g,e,d, , ,valid
l,a,b,i,a, , , ,valid
c,r,a,y,o,n, , ,valid
i,t,l, , , , , ,invalid
v,e,s,p,e,r,s, ,valid
o,s,x,l,u,c,o, ,invalid
b,x,x, , , , , ,invalid
f,a,u,n, , , , ,valid
s,s,r,c,o,a, , ,invalid
y,h,d,l,l,y,e, ,invalid
v,r,k,g, , , , ,invalid
p,e,p, , , , , ,valid
f,e,i,n,t, , , ,valid
h,y,o,i,d, , , ,invalid
p,d,r,v,x,m,v, ,invalid
p,u,q,m,n, , , ,invalid
i,s,r,p,e,x, , ,invalid
n,o,s,e,g,a,y, ,valid
a,y,r, , , , , ,invalid
t,o,g,a, , , , ,valid
o,b,m,w,g, , , ,invalid
w,c,y,h,o, , , ,invalid
r,e,v,a,l,u,e, ,valid
g,u,g,i,u,d, , ,invalid
c,l,o,s,e,o,u,t,valid
p,l,a,c,i,d,l,y,valid
i,m,m,h,u,a,i, ,invalid
f,a,c,j,c, , , ,invalid
u,n,r,h,o,h,e, ,invalid
c,d,l,g,e,x,g, ,invalid
n,s,o,l,p, , , ,invalid
t,w,i,n,k,l,e,d,valid
m,o,r,t,a,r,s, ,valid
m,a,x,e,d, , , ,valid
t,r,a,d,u,c,e, ,valid
a,b,i,t,n, , , ,invalid
a,v,j,o, , , , ,invalid
l,q,d,p, , , , ,invalid
m,a,g,n,e,t,s, ,valid
c,o,n,j,u,r,o,r,valid
c,e,l,g,r,r, , ,invalid
s,c,r,a,m,b,l,e,valid
n,x,c,o,n, , , ,invalid
w,h,e,e,d,l,e,s,valid
r,u,s,t,l,e,r, ,valid
d,j,l,r,i,l, , ,invalid
i,n,f,i,e,l,d, ,valid
e,f,j,w,w,y, , ,invalid
c,f,m, , , , , ,invalid
l,a,d,y, , , , ,valid
k,q,f, , , , , ,invalid
m,a,n,u,m,i,t,s,valid
e,s,c,a,l,a,t,e,valid
b,e,s,t,i,a,l, ,valid
r,o,u,n,d,s, , ,valid
h,p,a,g,j,i,j, ,invalid
r,u,s,t,i,e,r, ,valid
u,n,c,l,a,s,p, ,valid
c,a,s,e,s, , , ,valid
k,x,s,b,v,x,o, ,invalid
q,c,f,c,r, , , ,invalid
p,k,m, , , , , ,invalid
c,h,e,w,i,e,r, ,valid
m,j,w,o,t,h, , ,invalid
i,w,w,y, , , , ,invalid
j,m,v,d,t,m, , ,invalid
w,l,o,y,d,a,x, ,invalid
c,u,r,l,i,n,g, ,valid
u,c,f,w,e,o,e, ,invalid
w,a,h,i,r,y,g, ,invalid
x,h,o,i,x,a,m, ,invalid
a,d,q,q,q, , , ,invalid
s,v,y, , , , , ,invalid
y,h,w,u,w, , , ,invalid
s,e,d,a,t,i,n,g,valid
c,d,o, , , , , ,invalid
f,g,m,o,f,c,l, ,invalid
x,x,t,r, , , , ,invalid
n,m,p,d,e,x,w, ,invalid
d,q,u, , , , , ,invalid
f,f,x,u, , , , ,invalid
f,d,k, , , , , ,invalid
t,o,v,c, , , , ,invalid
p,a,t,t,i,e,s, ,valid
b,v,v,m,v,k,c, ,invalid
r,a,z,e,s, , , ,valid
s,s,k,t, , , , ,invalid
q,k,g,e, , , , ,invalid
h,d,i,s,g,g,j, ,invalid
t,a,n,k,a,r,d,s,valid
o,f,a,w,o, , , ,invalid
w,h,i,t,e,n,s, ,valid
b,l,u,f,f,i,n,g,valid
a,l,v,v,o,d,o, ,invalid
u,h,g,i,k,f,l, ,invalid
x,v,g,l, , , , ,invalid
t,x,o, , , , , ,invalid
r,i,r,r,k,o,n, ,invalid
c,a,p,a,b,l,e, ,valid
x,t,y,q,h,i, , ,invalid
h,r,v,v,k,f, , ,invalid
f,l,a,t,t,e,r,s,valid
s,o,q,m,e, , , ,invalid
j,c,k, , , , , ,invalid
h,a,e, , , , , ,invalid
n,e,o,p,h,y,t,e,valid
a,n,v,q,k,q, , ,invalid
l,e,f,k,s,g,d, ,invalid
m,o,w, , , , , ,invalid
a,x,e,s, , , , ,valid
b,a,s,t,a,r,d, ,valid
i,n,e,u,e,p, , ,invalid
a,b,n,g,e,u,r, ,invalid
g,u,g,p,f,o, , ,invalid
i,p,a,i,h,w, , ,invalid
g,w,h, , , , , ,invalid
w,o,b,b,l,i,e,r,valid
l,n,h, , , , , ,invalid
a,u,x,h,q,d, , ,invalid
v,r,f, , , , , ,invalid
j,k,r,h, , , , ,invalid
s,h,m,b,h,a, , ,invalid
y,j,j,b,f,a,m, ,invalid
b,e,b, , , , , ,invalid
c,i,n,d,v, , , ,invalid
a,b,o,h, , , , ,invalid
t,s,h,c,t,q, , ,invalid
f,w,m, , , , , ,invalid
p,w,h,e,k,b, , ,invalid
s,j,d,e,g,x,p, ,invalid
i,k,a,y,q,b, , ,invalid
w,d,r,f,f,v,b, ,invalid
c,h,a,p,e,l, , ,valid
c,o,w,e,r,i,n,g,valid
y,g,p, , , , , ,invalid
f,i,e, , , , , ,valid
