char01,char02,char03,char04,char05,char06,char07,char08,Valid
h,h,a, , , , , ,invalid
r,e,p,e,n,t,e,d,valid
s,c,i,e,s,e,n, ,invalid
q,p,s,u,y,x,a, ,invalid
t,u,n,e,l,e,s,s,valid
i,n,c,i,t,i,n,g,valid
k,k,j,b, , , , ,invalid
r,t,d, , , , , ,invalid
s,p,y,w,a,r,e, ,valid
p,e,l,v,i,s,e,s,valid
a,m,i,r, , , , ,valid
r,b,t,g, , , , ,invalid
t,l,f, , , , , ,invalid
c,o,d,i,n,g, , ,valid
q,i,j,t,k,s,d, ,invalid
g,j,r,d,n,p,p, ,invalid
k,e,e,p,e,r, , ,valid
i,v,b,d,d,r, , ,invalid
o,w,m,t,n, , , ,invalid
n,s,o,h,v,h, , ,invalid
x,d,o,q,d, , , ,invalid
r,e,c,o,u,n,t,s,valid
d,k,c,a,h,u, , ,invalid
s,h,e,e,t,i,n,g,valid
d,r,i,l,l,s, , ,valid
t,o,p,a,z, , , ,valid
s,i,l,o,s, , , ,valid
n,o,m,h, , , , ,invalid
m,e,q,m,v,q,c, ,invalid
h,y,p,o, , , , ,valid
l,e,n,d,s, , , ,valid
j,n,b,r,l,r,a, ,invalid
s,o,r,r,o,w, , ,valid
u,n,s,e,n,t, , ,valid
i,n,c,l,i,n,e,s,valid
k,l,h,x,c, , , ,invalid
s,l,i,t, , , , ,valid
c,r,y, , , , , ,valid
x,f,j,l,r,y,u, ,invalid
s,g,a,c, , , , ,invalid
o,j,c,s,m,o,h, ,invalid
u,s,t,y,t, , , ,invalid
u,b,t, , , , , ,invalid
p,r,i,c,k,e,d, ,valid
m,o,r,o,n,i,c, ,valid
r,h,e,o,s,t,a,t,valid
b,a,n,k,b,o,o,k,valid
y,v,s,r,a, , , ,invalid
d,r,a,p,e,r,y, ,valid
q,w,n, , , , , ,invalid
a,q,j,b,k,a,d, ,invalid
m,u,b,m, , , , ,invalid
w,i,t,c,h,i,n,g,valid
g,r,e,e,d,y, , ,valid
m,y,p,a,c, , , ,invalid
y,g,i,m, , , , ,invalid
t,k,p,d, , , , ,invalid
d,q,i,c,v,l,y, ,invalid
i,j,w,x, , , , ,invalid
p,e,y,c,h, , , ,invalid
b,u,y,s, , , , ,valid
u,n,l,o,a,d,e,d,valid
c,k,x,t,q,l,y, ,invalid
x,q,p,r,e,h,d, ,invalid
a,b,d,u,c,t,o,r,valid
n,r,c,k,f,h,q, ,invalid
p,e,i,n,m,f, , ,invalid
x,r,c,n,i,p, , ,invalid
g,l,y, , , , , ,invalid
c,a,d,d,i,e, , ,valid
c,g,y,r,n, , , ,invalid
e,b,w,j,b,r,j, ,invalid
a,m,e,b,a,e, , ,valid
m,a,r,i,n,e, , ,valid
a,x,y,c,f, , , ,invalid
p,f,h,t, , , , ,invalid
p,i,d,t,c, , , ,invalid
k,y,s,c,u, , , ,invalid
s,p,o,r,e,d, , ,valid
t,d,x,v,r,j,a, ,invalid
j,m,u,q, , , , ,invalid
r,e,y,j,m,s, , ,invalid
j,j,u, , , , , ,invalid
p,f,v,t, , , , ,invalid
i,i,u,h,r,s, , ,invalid
i,s,s,u,i,n,g, ,valid
x,b,m, , , , , ,invalid
e,s,k, , , , , ,invalid
e,v,a,c,u,a,t,e,valid
r,i,s,e,r, , , ,valid
m,a,n,i,c,u,r,e,valid
l,q,b, , , , , ,invalid
a,b,p,b,t,w,k, ,invalid
e,c,s,t,a,t,i,c,valid
j,l,n,q,k, , , ,invalid
s,b,j,y,w, , , ,invalid
q,h,k, , , , , ,invalid
x,h,q, , , , , ,invalid
d,y,e,r, , , , ,valid
p,u,d,g,i,e,r, ,valid
c,u,r,t,m, , , ,invalid
r,a,d,i,a,t,e, ,valid
r,n,u, , , , , ,invalid
i,n,d,u,i,n,g, ,valid
g,h,p, , , , , ,invalid
d,a,p, , , , , ,invalid
l,p,l,k,g, , , ,invalid
q,x,h, , , , , ,invalid
r,h,h,g, , , , ,invalid
h,e,r,a,l,d,i,c,valid
t,p,m,a,w,p,u, ,invalid
o,j,k,e,m,o,r, ,invalid
c,h,o,i,r,s, , ,valid
l,a,w,n,s, , , ,valid
s,e,e,m,l,i,e,r,valid
k,c,y,v,r,w,j, ,invalid
i,f,j, , , , , ,invalid
a,i,o, , , , , ,invalid
m,a,n,a,g,e,s, ,valid
s,n,v,e,c, , , ,invalid
j,m,k,m,y,v,o, ,invalid
p,v,t,e,p, , , ,invalid
k,a,o,l,n, , , ,invalid
g,r,c,i,b, , , ,invalid
g,o,a,t,e,e, , ,valid
x,f,j,f,a,n, , ,invalid
p,o,r,e, , , , ,valid
y,h,a,b, , , , ,invalid
b,y,a, , , , , ,invalid
f,l,o,a,t,s, , ,valid
b,u,o,y,a,n,t, ,valid
n,o,s,h,e,d, , ,valid
i,o,k,o, , , , ,invalid
g,u,s,s,e,t,e,d,valid
s,o,l,u,t,i,o,n,valid
t,o,r,s,o, , , ,valid
l,r,k, , , , , ,invalid
s,t,p,e,a,d, , ,invalid
w,r,x,o,o,y,j, ,invalid
w,o,q,w,o,h, , ,invalid
a,u,u,f, , , , ,invalid
s,t,i,n,g,y, , ,valid
e,j,m,j,a,c,x, ,invalid
b,l,i,t,h,e,l,y,valid
k,e,b,a,b, , , ,valid
v,c,q, , , , , ,invalid
s,m,i,l,e,s, , ,valid
l,e,q,k,l, , , ,invalid
s,t,o,p, , , , ,valid
t,o,r,f,o, , , ,invalid
g,h,b, , , , , ,invalid
e,h,p, , , , , ,invalid
t,e,l,e,x,i,n,g,valid
o,r,a,l,l,y, , ,valid
n,v,j, , , , , ,invalid
l,w,f,r,i,w,h, ,invalid
s,l,e,e,p,e,r, ,valid
a,d,a,p,t, , , ,valid
q,p,i,s,a,t,k, ,invalid
y,c,k,v,u,o,g, ,invalid
s,t,e,i,n, , , ,valid
u,t,u,a,g,p,f, ,invalid
r,o,s,p,y,j, , ,invalid
s,a,i,l,o,r, , ,valid
s,g,l,q,t, , , ,invalid
r,l,o,r,o,n,y, ,invalid
c,h,e,d,d,a,r, ,valid
s,w,a,l,l,o,w,s,valid
p,o,l,l,u,t,e,s,valid
y,k,n,i,v,j,e, ,invalid
v,i,l,l,e,i,n,s,valid
k,a,w,q,i,v,e, ,invalid
e,l,x,o,k, , , ,invalid
l,q,q,n,y, , , ,invalid
p,a,p,a,l, , , ,valid
a,h,e,a,q, , , ,invalid
f,a,l,l,o,w,s, ,valid
w,x,e, , , , , ,invalid
f,p,d,w,t,d, , ,invalid
b,l,o,g,g,i,n,g,valid
n,e,m,a,t,o,d,e,valid
j,x,c, , , , , ,invalid
n,i,g,g,a,r,d,s,valid
b,r,i,c,k,s, , ,valid
s,y,e,p, , , , ,invalid
u,j,n,w,o,p, , ,invalid
e,f,v,b,q,u, , ,invalid
f,d,s,d,q,g,y, ,invalid
n,s,c,c,t,e,y, ,invalid
n,t,a,g,m,i, , ,invalid
a,f,i,e,q,l, , ,invalid
c,e,n,t,i,m,e,s,valid
h,i,d,e,o,u,s, ,valid
y,y,m,p,c,e,l, ,invalid
g,v,n,j,t,m, , ,invalid
f,n,t, , , , , ,invalid
x,d,u,i,a,w,a, ,invalid
s,i,n,f,u,l,l,y,valid
w,u,m,y,t,i,o, ,invalid
b,r,q,n,q,l,r, ,invalid
y,d,w,y,x, , , ,invalid
t,e,o,a,s, , , ,invalid
h,e,q,f,r,k, , ,invalid
g,r,o,u,t,w,v, ,invalid
q,h,c,c,d,e,b, ,invalid
n,m,j,p,k,t,i, ,invalid
r,a,l,q,t, , , ,invalid
y,d,b, , , , , ,invalid
x,i,r, , , , , ,invalid
d,g,x,i,n,p, , ,invalid
l,j,f,c, , , , ,invalid
i,e,d, , , , , ,invalid
i,n,d,v,i,q,c, ,invalid
c,c,v,j, , , , ,invalid
k,s,u,v, , , , ,invalid
l,u,u,e,y,p,s, ,invalid
m,a,d,r,a,s,a, ,valid
t,w,a,m, , , , ,invalid
c,x,h, , , , , ,invalid
y,t,m,s,w, , , ,invalid
g,v,c, , , , , ,invalid
g,t,d,x, , , , ,invalid
d,q,s,w,l,i, , ,invalid
f,i,l,h,u,h,u, ,invalid
t,h,h,k, , , , ,invalid
m,i,a,o,w,i,n,g,valid
c,a,s,s,i,n,o,s,valid
w,r,l,g,c,b,d, ,invalid
s,y,t,b,a,a, , ,invalid
p,v,r, , , , , ,invalid
f,h,v,v,i, , , ,invalid
i,l,t,j, , , , ,invalid
e,a,e,u,n, , , ,invalid
x,s,l,d,r, , , ,invalid
f,l,o,q,q, , , ,invalid
v,b,h, , , , , ,invalid
b,i,d,d,i,n,g, ,valid
h,w,s,e, , , , ,invalid
t,a,r,t, , , , ,valid
g,k,y,m,x,k,u, ,invalid
d,v,p,d,v, , , ,invalid
n,a,b,a,v, , , ,invalid
h,u,m,o,r, , , ,valid
f,r,o,s,t,e,d, ,valid
e,v,g, , , , , ,invalid
s,i,l,e,n,c,e,r,valid
b,i,n,d, , , , ,valid
y,e,q,s, , , , ,invalid
x,y,s,q,v, , , ,invalid
m,o,d,e,l,i,n,g,valid
c,o,x,s,w,a,i,n,valid
w,a,i,l,s, , , ,valid
k,d,a,w,b,u, , ,invalid
d,c,r,x,l,k, , ,invalid
x,b,q, , , , , ,invalid
r,f,a,o,b, , , ,invalid
j,a,l,o,u,s,i,e,valid
d,u,c,t,s, , , ,valid
e,a,q,y, , , , ,invalid
w,p,e,w,i,w, , ,invalid
c,o,t,x,w, , , ,invalid
k,d,f,o,r, , , ,invalid
m,r,c,e,g,q, , ,invalid
r,w,s, , , , , ,invalid
g,r,j,y,n, , , ,invalid
s,w,o,p,p,e,d, ,valid
p,d,w, , , , , ,invalid
a,i,g,r,l,q, , ,invalid
i,k,w,h,w,q, , ,invalid
s,r,l, , , , , ,invalid
p,e,r,k,i,e,s,t,valid
w,i,p,d, , , , ,invalid
x,u,y,a,y,n,l, ,invalid
w,i,k,f,f,m, , ,invalid
f,u,i,e,c,y,q, ,invalid
m,c,r, , , , , ,invalid
s,u,t,u,r,e,d, ,valid
g,q,p,a,a,y, , ,invalid
b,a,b,b,l,e,s, ,valid
d,u,a,k,v,a, , ,invalid
a,p,e,u, , , , ,invalid
g,e,l,a,t,i,n,e,valid
h,y,t, , , , , ,invalid
k,i,d,d,i,e, , ,valid
l,k,o, , , , , ,invalid
c,l,e,a,r,e,r, ,valid
j,s,u,p,u, , , ,invalid
i,d,o,l, , , , ,valid
s,u,n,e, , , , ,valid
p,e,r,u,s,a,l, ,valid
f,a,g,g,o,t,s, ,valid
r,u,t, , , , , ,invalid
z,o,o,m,i,n,g, ,valid
t,l,t,m, , , , ,invalid
o,c,p,s,o, , , ,invalid
a,q,o, , , , , ,invalid
v,i,s,i,o,n,e,d,valid
c,o,n,c,h,s, , ,valid
p,o,w,e,r, , , ,valid
o,p,i,n,i,n,g, ,valid
v,p,v,p,l,n, , ,invalid
i,t,g,n,o,h, , ,invalid
c,l,u,t,c,h, , ,valid
a,r,l,n,h,s, , ,invalid
k,q,m,q,i,o,w, ,invalid
p,i,g,g,i,n,g, ,valid
h,k,o,n,x,f,b, ,invalid
b,e,s,i,e,g,e, ,valid
c,k,g,k, , , , ,invalid
h,u,s,s,a,r,s, ,valid
s,m,o,m,t, , , ,invalid
a,v,m,c, , , , ,invalid
f,r,a,c,k,s, , ,valid
b,u,s,h,m,e,n, ,valid
g,u,r,w,k, , , ,invalid
s,a,r,d,o,n,i,c,valid
v,x,s,x, , , , ,invalid
e,g,l,l,j,r, , ,invalid
h,e,a,l,t,h, , ,valid
q,r,k, , , , , ,invalid
o,t,v, , , , , ,invalid
l,t,a,u,u, , , ,invalid
q,w,m, , , , , ,invalid
p,e,t,u,n,i,a, ,valid
s,d,j,w,w, , , ,invalid
h,g,q,b,m, , , ,invalid
o,w,l,s, , , , ,valid
x,n,x,i,e,n, , ,invalid
v,u,g,a,e, , , ,invalid
v,i,a,b,l,e, , ,valid
f,d,r,c,b, , , ,invalid
r,r,h, , , , , ,invalid
s,k,d, , , , , ,invalid
k,f,m,x, , , , ,invalid
p,t,e, , , , , ,invalid
x,a,j,l,t,d, , ,invalid
r,a,p,q,v, , , ,invalid
g,d,m,g,h, , , ,invalid
f,e,j,x, , , , ,invalid
a,s,e,q,s,w,l, ,invalid
r,h,c,j,c,k, , ,invalid
s,c,o,t,c,h,e,d,valid
n,q,e,p,h, , , ,invalid
b,h,t,p,w,h, , ,invalid
e,j,q,o,x,g, , ,invalid
c,s,d,h,l, , , ,invalid
k,x,r,u,m, , , ,invalid
d,c,o,n,k,n, , ,invalid
w,a,t,e,r,w,a,y,valid
e,f,d,r,j,l,m, ,invalid
f,c,w, , , , , ,invalid
g,u,e,r,k,p,c, ,invalid
z,i,l,l,i,o,n,s,valid
d,e,i,o,o, , , ,invalid
v,a,i,n,l,y, , ,valid
l,a,w,s,u,i,t,s,valid
l,i,n,e,s, , , ,valid
k,v,g,m,a,h,m, ,invalid
m,h,d,b,w,t,a, ,invalid
o,v,e,r,r,u,l,e,valid
d,s,s,v, , , , ,invalid
h,d,m, , , , , ,invalid
s,w,i,r,l,s, , ,valid
p,p,r,l,v,n,s, ,invalid
l,x,q,d, , , , ,invalid
a,b,i,d,e,s, , ,valid
u,y,w,r, , , , ,invalid
p,o,k,e,d, , , ,valid
h,y,w,e,o, , , ,invalid
t,h,o,f, , , , ,invalid
g,w,r,h,n, , , ,invalid
n,g,d,u,p,l,m, ,invalid
n,t,t,m,i,y, , ,invalid
l,q,p,v,h,e,u, ,invalid
q,i,k, , , , , ,invalid
t,i,n,i,e,s,t, ,valid
u,d,v,w,a, , , ,invalid
q,u,i,l,t,e,r,s,valid
w,h,o,e,v,e,r, ,valid
y,p,s,v, , , , ,invalid
v,f,p,w, , , , ,invalid
m,b,k,a,c,y,x, ,invalid
r,a,l,v,s,p,x, ,invalid
k,w,j,o,q, , , ,invalid
y,k,l,h, , , , ,invalid
n,a,k, , , , , ,invalid
p,i,i,n,g, , , ,valid
x,r,f, , , , , ,invalid
h,q,j,o, , , , ,invalid
g,t,y,v,f,i, , ,invalid
o,j,x, , , , , ,invalid
f,y,h,a,t,m, , ,invalid
d,e,n,t,i,s,t,s,valid
o,h,t,r,q,r,u, ,invalid
a,l,l,o,w, , , ,valid
j,s,x, , , , , ,invalid
d,i,s,p,e,l, , ,valid
u,w,v,k,b,t,i, ,invalid
x,a,g, , , , , ,invalid
d,x,u,m, , , , ,invalid
g,g,l,f,t, , , ,invalid
f,j,q,t,y,i,w, ,invalid
y,h,o,g, , , , ,invalid
v,a,n,a,d,i,u,m,valid
f,o,o,t,m,a,n, ,valid
l,b,k,d,l,k, , ,invalid
j,j,n,m,g, , , ,invalid
c,u,t,e,s,y, , ,valid
t,r,e,k,k,i,n,g,valid
w,o,a,i,b, , , ,invalid
h,i,c,k,s, , , ,valid
m,i,t,i,g,a,t,e,valid
l,o,p,i,n,g, , ,valid
t,w,i,s,t,s, , ,valid
p,a,r,e,n,t,a,l,valid
p,w,l,j,t, , , ,invalid
v,y,b, , , , , ,invalid
o,f,b,m, , , , ,invalid
a,r,t, , , , , ,invalid
v,k,c,t,p, , , ,invalid
g,x,c,h, , , , ,invalid
s,p,a,r,k,l,e,d,valid
x,f,e,c,q,n,p, ,invalid
r,e,e,n,l,i,s,t,valid
n,v,x,x,s,t,m, ,invalid
w,d,r,g,w,u,o, ,invalid
b,h,u,i,y,m, , ,invalid
b,r,o,t,h,s, , ,valid
a,p,b,o,f,q, , ,invalid
d,o,l,l,i,e,s, ,valid
u,o,b,b,y,q,r, ,invalid
c,k,s,f,x,e, , ,invalid
g,u,i,s,e,s, , ,valid
b,l,u,r,t,s, , ,valid
n,a,p,p,i,e,s,t,valid
l,h,v,g,h, , , ,invalid
a,m,w,s, , , , ,invalid
f,l,e,x,e,d, , ,valid
v,y,l,n,p,q,g, ,invalid
t,w,r,g,f, , , ,invalid
d,o,u,b,t,s, , ,valid
f,v,e,t, , , , ,invalid
o,d,d, , , , , ,valid
c,l,o,i,s,t,e,r,valid
c,d,e, , , , , ,invalid
x,k,p,x,c,t, , ,invalid
m,a,u, , , , , ,invalid
p,d,h,r,h,b, , ,invalid
i,u,m,e, , , , ,invalid
m,a,d,o, , , , ,invalid
g,f,q, , , , , ,invalid
t,f,c,k,m,h,u, ,invalid
b,e,r,y,l,s, , ,valid
p,p,c,o,o,e, , ,invalid
a,l,d, , , , , ,invalid
e,t,r,l,q,l,v, ,invalid
c,o,r,n,i,e,s,t,valid
c,a,n,d,l,e, , ,valid
c,r,a,v,i,n,g, ,valid
e,x,o, , , , , ,invalid
d,n,p,n,q, , , ,invalid
p,e,t,e,r,e,d, ,valid
r,a,k,g,l,w,q, ,invalid
l,a,c,t,a,t,e,s,valid
e,f,a,x,r, , , ,invalid
t,o,s,h,i, , , ,valid
i,c,j, , , , , ,invalid
r,c,r,q,r, , , ,invalid
j,o,r,v,s,p,a, ,invalid
p,m,e, , , , , ,invalid
n,a,e,x,m, , , ,invalid
p,l,u,m,s, , , ,valid
f,u,a, , , , , ,invalid
m,e,w,s, , , , ,valid
h,y,d, , , , , ,invalid
x,y,c,h, , , , ,invalid
n,v,a,l,v, , , ,invalid
v,u,d,p, , , , ,invalid
s,d,k,m,f, , , ,invalid
p,l,n,p, , , , ,invalid
j,f,j,i,m,t,x, ,invalid
l,b,b,b,a,s, , ,invalid
k,h,q,e,e, , , ,invalid
n,k,c, , , , , ,invalid
d,m,d,r,p, , , ,invalid
p,i,t,e,o,u,s, ,valid
y,l,d,s,f, , , ,invalid
v,q,d,m,b, , , ,invalid
v,w,j,u, , , , ,invalid
o,v,e,r,l,a,i,n,valid
k,v,s,e,w, , , ,invalid
l,w,j,t,x,f,k, ,invalid
d,w,x,q,w,v,y, ,invalid
w,d,v,d, , , , ,invalid
m,e,w,l,e,d, , ,valid
p,o,k,r,k,q, , ,invalid
x,u,c,b,k, , , ,invalid
o,o,c,x,a,v, , ,invalid
b,i,l,l,y, , , ,valid
w,a,j,u, , , , ,invalid
j,d,g, , , , , ,invalid
h,x,s,l, , , , ,invalid
r,r,r, , , , , ,invalid
l,o,a,d,s,t,a,r,valid
p,l,a,y,e,r, , ,valid
j,c,l,w,y, , , ,invalid
x,e,u,v, , , , ,invalid
s,p,i,n,e, , , ,valid
t,y,r,o, , , , ,valid
f,g,g, , , , , ,invalid
e,m,b,e,z,z,l,e,valid
b,g,r,t,x,v,t, ,invalid
s,s,c,c,q,j, , ,invalid
p,l,u,s,s,e,s, ,valid
c,q,a,g,d, , , ,invalid
s,t,e,a,m,i,e,r,valid
i,d,x,d, , , , ,invalid
g,r,e,a,s,e,s, ,valid
l,a,n,g,u,i,d, ,valid
b,r,o,o,c,h, , ,valid
k,w,i, , , , , ,invalid
b,k,b,d,n,w, , ,invalid
d,e,b,i,t,s, , ,valid
b,b,o,h,c,c,p, ,invalid
d,k,m,b,r,e,r, ,invalid
f,a,l,s,e, , , ,valid
b,l,e,n,d,i,n,g,valid
r,a,x,a,y,q, , ,invalid
j,g,d,n,x,d, , ,invalid
b,u,b,b,l,e,s, ,valid
m,a,n,n,i,k,i,n,valid
i,o,n,i,z,e, , ,valid
t,l,l,i,c, , , ,invalid
l,l,l,y,k,c, , ,invalid
w,j,w,s,y,j, , ,invalid
s,i,p,m, , , , ,invalid
o,l,h,d,j,j,s, ,invalid
k,p,i,n, , , , ,invalid
v,o,k,l,m,x, , ,invalid
i,t,j,p,b, , , ,invalid
c,h,o,u, , , , ,valid
k,c,u,n,t, , , ,invalid
q,f,r,d,w,o, , ,invalid
g,y,e, , , , , ,invalid
m,i,s,s,i,l,e,s,valid
v,h,c,y,m,d,e, ,invalid
f,v,y,y,t, , , ,invalid
k,d,i,w,m,p,j, ,invalid
f,f,v,w,x,f,s, ,invalid
e,u,e,x,w,r,u, ,invalid
j,e,w,e,l,i,n,g,valid
n,q,n, , , , , ,invalid
m,u,c, , , , , ,invalid
j,h,t, , , , , ,invalid
u,i,j, , , , , ,invalid
a,l,o,u,d, , , ,valid
b,u,l,k,i,e,r, ,valid
s,t,r,e,a,k, , ,valid
y,e,m, , , , , ,invalid
g,n,a,r,l,i,n,g,valid
s,p,v,l,m,k, , ,invalid
a,n,g,u,l,a,r, ,valid
m,u,t,a,t,e,s, ,valid
x,b,e,b,j,c,a, ,invalid
c,o,w,a,r,d,l,y,valid
f,l,a,t,t,e,n, ,valid
j,t,k,v,c,g, , ,invalid
n,e,e,d,e,d, , ,valid
d,i,s,s,e,c,t, ,valid
w,v,g,m,d,h,y, ,invalid
s,i,r, , , , , ,valid
o,r,n,o, , , , ,invalid
r,e,p,a,i,r, , ,valid
t,u,n,e,r, , , ,valid
v,o,l,c,a,n,o, ,valid
x,g,f, , , , , ,invalid
n,o,e,s, , , , ,valid
b,o,n,e,l,e,s,s,valid
p,i,n,c,h, , , ,valid
z,a,p,p,e,r,s, ,valid
u,x,c,a,a,g,o, ,invalid
a,g,h,m,a,u,n, ,invalid
p,y,m,i,k, , , ,invalid
g,n,a,s,h, , , ,valid
i,j,y, , , , , ,invalid
h,t,k,x,r,a, , ,invalid
f,b,s,l,h, , , ,invalid
b,h,p, , , , , ,invalid
o,x,b,q,b,s,c, ,invalid
o,l,a,p,l,x,q, ,invalid
n,a,s,a,l,l,y, ,valid
y,a,y,b, , , , ,invalid
o,p,k,b,s,x, , ,invalid
w,o,n,d,e,r,e,d,valid
t,r,w, , , , , ,invalid
h,a,r,s,h, , , ,valid
q,p,f,a,n,o, , ,invalid
g,g,c,c,x, , , ,invalid
y,w,p,s,e,u,x, ,invalid
d,e,s,s,e,r,t,s,valid
s,h,r,o,u,d,e,d,valid
f,k,o,h,o, , , ,invalid
u,n,p,c, , , , ,invalid
w,e,a,k,l,y, , ,valid
t,o,l,l,i,n,g, ,valid
r,o,j,y,w,c,k, ,invalid
j,p,g,u,t,v, , ,invalid
m,g,c, , , , , ,invalid
d,k,m,g,i,l,a, ,invalid
g,c,h, , , , , ,invalid
q,q,v,e,n,x,l, ,invalid
i,b,i,x,t,d,n, ,invalid
t,h,i,m,b,l,e,s,valid
d,o,w,n,s,i,z,e,valid
j,s,o,l, , , , ,invalid
g,a,l,a,s, , , ,valid
o,s,s, , , , , ,invalid
n,h,t, , , , , ,invalid
l,e,e,w,a,y, , ,valid
n,t,s,i, , , , ,invalid
a,h,r,q, , , , ,invalid
u,n,h,e,e,d,e,d,valid
e,s,t,i,b,m, , ,invalid
w,d,y,q, , , , ,invalid
l,e,n,a,o,x, , ,invalid
e,f,k, , , , , ,invalid
n,q,s, , , , , ,invalid
t,e,e,t,h,i,n,g,valid
w,c,b,q,n,f,u, ,invalid
v,n,q,m, , , , ,invalid
s,c,j,o,c, , , ,invalid
v,e,w, , , , , ,invalid
o,b,s,e,r,v,e,r,valid
s,g,o,h,p, , , ,invalid
a,z,i,m,u,t,h, ,valid
r,i,b,b,o,n, , ,valid
c,o,r,n,i,c,e,s,valid
d,i,l,u,t,i,n,g,valid
e,m,o,t,e,s, , ,valid
p,u,x,f,s, , , ,invalid
n,q,l,a,n,b,a, ,invalid
s,b,t, , , , , ,invalid
h,o,a,g,i,e, , ,valid
h,p,l,r,x,q,y, ,invalid
e,f,g,l,w,m, , ,invalid
d,n,y,h,s, , , ,invalid
w,m,r, , , , , ,invalid
a,b,y,x,f,p, , ,invalid
g,l,o,v,e, , , ,valid
f,j,y,d,f,a,v, ,invalid
c,m,i,i,j,o, , ,invalid
f,j,q,y,l,g, , ,invalid
s,f,m, , , , , ,invalid
u,d,p,w,p, , , ,invalid
t,l,v,m,j,r,g, ,invalid
g,s,q,n,q, , , ,invalid
h,k,m,u,c,i,c, ,invalid
k,d,f,w,r, , , ,invalid
c,a,r,t,o,n, , ,valid
b,l,e,a,k,e,r, ,valid
c,l,a,c,k, , , ,valid
e,c,c,g,r,k, , ,invalid
w,u,v,u,x, , , ,invalid
s,w,j,m,x,w,v, ,invalid
k,w,e, , , , , ,invalid
n,a,i,v,e,r, , ,valid
u,w,c,v,r, , , ,invalid
q,q,n,j,n,i, , ,invalid
g,i,d,s,t,w,i, ,invalid
p,r,o,t,e,a,n, ,valid
b,u,l,k,s, , , ,valid
c,o,n,j,u,r,e,s,valid
x,y,t,n,j,i, , ,invalid
v,s,c, , , , , ,invalid
s,t,e,p,p,e,s, ,valid
y,a,d,b,f,t, , ,invalid
m,w,u,i, , , , ,invalid
a,r,i,d,i,t,y, ,valid
a,l,l,e,r,g,y, ,valid
o,r,t,q, , , , ,invalid
w,a,j,a,f,m, , ,invalid
h,f,w, , , , , ,invalid
o,p,f,o,m,r,g, ,invalid
t,x,t,y,w, , , ,invalid
x,e,n,t,e, , , ,invalid
p,r,t,q,k,c,r, ,invalid
s,t,y,p,t,i,c, ,valid
m,s,j,r, , , , ,invalid
p,h,c, , , , , ,invalid
p,p,x,p,v,g,i, ,invalid
q,g,m,l,c,y, , ,invalid
v,r,y, , , , , ,invalid
b,r,a,t, , , , ,valid
a,g,i,t,a,t,e,s,valid
o,u,m,m,d, , , ,invalid
e,x,d,l,y, , , ,invalid
p,a,u,e, , , , ,invalid
n,d,u,j,a,b,v, ,invalid
t,a,u,p,e, , , ,valid
b,a,s,t,i,o,n, ,valid
j,c,a,v,p,n, , ,invalid
h,r,k,m,q, , , ,invalid
c,l,p,m,e,c,u, ,invalid
r,o,o,m,e,r,s, ,valid
e,e,p,q,j,u, , ,invalid
n,r,j,f,a,b, , ,invalid
g,a, , , , , , ,valid
i,c,d,h,v, , , ,invalid
a,g,e,t,o,l, , ,invalid
a,r,m,c,t,q, , ,invalid
c,r,f,q,i, , , ,invalid
a,r,u,a,h, , , ,invalid
s,c,a,r,f, , , ,valid
m,q,a,i,i,e,g, ,invalid
p,h,o,n,y, , , ,valid
t,u,r,b,i,d, , ,valid
g,n,o,c,u,o, , ,invalid
y,q,b,e,g,y, , ,invalid
k,m,w,x,t,h,j, ,invalid
n,x,r,u, , , , ,invalid
b,e,r,r,y, , , ,valid
s,t,a,r,v,i,n,g,valid
n,n,i,j,p, , , ,invalid
b,u,s,b,i,e,s, ,valid
v,n,f, , , , , ,invalid
s,p,h, , , , , ,invalid
u,v,e,j,x,j,p, ,invalid
b,o,p, , , , , ,valid
y,h,g,k,c,m,i, ,invalid
v,e,u, , , , , ,invalid
h,o,o,f,s, , , ,valid
f,o,l,d,s, , , ,valid
d,i,n,w, , , , ,invalid
g,o,o,d,l,i,e,r,valid
b,l,o,t,c,h,e,d,valid
o,u,t,v,o,t,e,s,valid
b,e,a,u,t,i,e,s,valid
y,n,f,e, , , , ,invalid
i,n,f,l,u,x, , ,valid
c,g,x,c,m,o, , ,invalid
c,o,m,i,c,s, , ,valid
g,y,w,r,h, , , ,invalid
t,i,n,d,e,r, , ,valid
u,y,m,n,n,i,r, ,invalid
h,u,n,t,s, , , ,valid
o,i,n,p,a,g, , ,invalid
c,v,w,n,m,j,t, ,invalid
v,o,u,c,h,e,s, ,valid
o,u,i,a,n,m,c, ,invalid
f,i,r,s, , , , ,valid
t,a,l,o,n,s, , ,valid
s,v,a,y,p,b, , ,invalid
n,u, , , , , , ,valid
o,m,p,c,x,t,r, ,invalid
e,d,u,c,a,t,e,d,valid
b,c,i,m,f, , , ,invalid
d,e,v,b,m,d,g, ,invalid
y,b,t,c,v, , , ,invalid
l,o,o,p,i,n,g, ,valid
s,a,p,p,i,n,g, ,valid
s,c,a,p,u,l,a,e,valid
u,i,c, , , , , ,invalid
o,r,f,n, , , , ,invalid
w,i,n,i,n,g, , ,valid
a,l,l,o,y,i,n,g,valid
l,d,e,r,t, , , ,invalid
s,w,b,c,f,m, , ,invalid
w,d,w,m, , , , ,invalid
c,h,u,m,p, , , ,valid
a,e,g,n,f,l, , ,invalid
b,r,o,w,b,e,a,t,valid
